ID,STNNBR,CASTNO,SAMPNO,DATE,TIME,lat,long,press,O2,FLOR,NOx,NOx_STD,NO2,PO4,NH4,PH_TOT,Iodate,Iodide,Total_I,NO3,Abs sal,Consv temp,pdens,Consv temp_resid,Abs sal_resid,PO4_resid,NO3_resid,13CW_frac_total,NEPIW_frac_total,AAIW_frac_total,13CW_frac,NEPIW_frac,AAIW_frac,aerobic_remin,anaerobic_remin,NO3_to_aerobic_remin_ratio,PO4_to_aerobic_remin_ratio,NO3_to_anaerobic_remin_ratio,PO4_to_anaerobic_remin_ratio
11106.0,11.0,1.0,6.0,7/10/2018,16:33:57,14.0011,-111.99906,300.127,0.791,0.0399,29.8260088,1.298152615,0.0,2.793939394,0.013863859,7.379418,260.5486755,116.5189016,377.0675771,29.8260088,34.816,10.133,26.66,1.960708818415924e-06,-4.422675776538654e-05,2.574418647149912e-07,3.4571414744277718e-06,0.24993116107642943,0.6684122871641,0.08165655175947062,0.24993116107642943,0.6684122871641,0.08165655175947062,0.05287184492286055,0.1256023541920055,15.80704368240589,1.0,-48.81631872842009,0.9999999999999999
11107.0,11.0,1.0,7.0,7/10/2018,16:33:57,14.00112,-111.99896,290.528,0.853,0.0393,28.17478816,0.503028221,0.0,2.766391185,0.004993413,7.3821965,307.3646697,73.1744859,380.5391556,28.17478816,34.824,10.243,26.646,2.6062234450563437e-06,-0.00013293954513926565,1.3032934731427304e-08,1.7507995053733794e-07,0.31301751182816223,0.5701585312227228,0.11682395694911507,0.31301751182816223,0.5701585312227228,0.11682395694911507,-0.0019158493771317946,0.15457171406379883,15.9251821015852,1.0,-44.68123237734345,1.0
11108.0,11.0,1.0,8.0,7/10/2018,16:33:57,14.00108,-111.9989,280.946,0.953,0.0451,29.52015496,0.429014897,0.0,2.72231405,0.016145739,7.382793,414.3783172,56.70483931,471.0831565,29.52015496,34.819,10.333,26.627,7.667228238972257e-07,-3.9959056699956363e-05,1.0050538179484647e-10,1.3468728354837367e-09,0.23819091928590264,0.74265388902282,0.01915519169127738,0.23819091928590264,0.74265388902282,0.01915519169127738,0.042925710164814154,0.09046016911321939,15.923202952176421,1.0,-64.7919504776817,1.0
11109.0,11.0,1.0,9.0,7/10/2018,16:33:57,14.00104,-111.99888,269.8,0.937,0.0517,27.7339786,0.18201629,0.0,2.705785124,0.015853847,7.386189,432.7477327,14.83807413,447.5858068,27.7339786,34.82,10.407,26.615,-8.218668682502539e-06,0.00042857939754270546,-4.440892098500626e-15,-8.881784197001252e-14,0.23781517292673862,0.7621848270732531,8.256064502940166e-15,0.23781517292673862,0.7621848270732531,8.256064502940166e-15,0.01677687403745609,0.10916372597592368,15.921899972422995,1.0,-64.91858248737145,1.0
11110.0,11.0,1.0,10.0,7/10/2018,16:33:57,14.00096,-111.99896,262.007,0.815,0.0303,29.26940291,0.214696518,0.001978342,2.72231405,0.007943673,7.385697,421.3422243,305.0424825,726.3847068,29.26742457,34.824,10.489,26.604,2.4402432075021352e-08,-1.2725145595027243e-06,8.881784197001252e-16,6.394884621840902e-14,0.25898190733345355,0.7406656331509693,0.0003524595155771146,0.25898190733345355,0.7406656331509693,0.0003524595155771146,0.04098845243050908,0.10755607966538377,15.922912419133283,1.0,-54.37528785995123,0.9999999999999999
11111.0,11.0,1.0,11.0,7/10/2018,16:33:57,14.00092,-111.99894,250.335,0.788,0.0336,28.62660955,1.064967715,0.0,2.72231405,0.00571477,7.388323,421.4507661,52.056397,473.5071631,28.62660955,34.83,10.602,26.588,1.1495667830985212e-06,-5.994652702412395e-05,2.220446049250313e-15,-1.4210854715202004e-14,0.29950287286568733,0.6883041907068954,0.012192936427417282,0.29950287286568733,0.6883041907068954,0.012192936427417282,0.036237870622369786,0.11857691738785023,15.919472303061674,1.0,-53.34304494195337,0.9999999999999999
11112.0,11.0,1.0,12.0,7/10/2018,16:33:57,14.00092,-111.99888,230.992,0.656,0.0412,24.27097494,1.156511741,0.0,2.700275482,0.004801829,7.393866,426.4902091,26.72084719,453.2110563,24.27097494,34.846,10.881,26.552,8.556753199329137e-06,-0.00044620951175744494,4.440892098500626e-16,-1.0658141036401503e-14,0.4100430061573967,0.5380379868611455,0.05191900698145788,0.4100430061573967,0.5380379868611455,0.05191900698145788,-0.04210722683363526,0.18842427229896766,16.45681083579456,1.0,-48.96921557205283,1.0
11113.0,11.0,1.0,13.0,7/10/2018,16:33:57,14.0009,-111.99888,215.059,0.64,0.033,24.52728087,1.511284027,0.00603915,2.69476584,0.006235509,7.396275,370.6376754,93.82726224,464.4649376,24.52124172,34.853,11.067,26.523,9.440393881732234e-06,-0.0004922887761367178,-8.881784197001252e-15,-9.947598300641403e-14,0.44534581779603294,0.5146407096855693,0.04001347251839783,0.44534581779603294,0.5146407096855693,0.04001347251839783,-0.02656033615184173,0.18349672559283153,16.66066018198497,1.0,-48.94488685616253,1.0
11114.0,11.0,1.0,14.0,7/10/2018,16:33:57,14.00085,-111.99896,199.371,0.638,0.0338,24.20726239,0.176736366,0.018533944,2.716804408,0.004840033,7.402611,19.46000271,179.9489039,199.4089066,24.18872845,34.867,11.381,26.477,1.555774414718769e-05,-0.0008112905991168873,-1.3322676295501878e-15,-1.4210854715202004e-14,0.5265151450082924,0.4319990393601023,0.04148581563160529,0.5265151450082924,0.4319990393601023,0.04148581563160529,-0.00021029388758785636,0.2024234781618615,15.9246652594455,1.0,-46.47169979774836,1.0
11115.0,11.0,1.0,15.0,7/10/2018,16:33:57,14.00078,-111.99884,177.154,0.748,0.0242,26.44506432,0.804573555,0.008121616,2.678236915,0.011322456,7.4085645,288.4749424,216.2930608,504.7680032,26.4369427,34.877,11.742,26.417,-1.974425722117701e-05,0.0010296049432199084,-3.9968028886505635e-15,-3.552713678800501e-14,0.5766447349600983,0.4233552650398997,1.968113670232889e-15,0.5766447349600983,0.4233552650398997,1.968113670232889e-15,0.04733163852917949,0.1510154732840446,15.884732736321823,1.0,-48.853741499105695,1.0
