ID,STNNBR,CASTNO,SAMPNO,DATE,TIME,lat,long,press,O2,FLOR,NOx,NOx_STD,NO2,PO4,NH4,PH_TOT,Iodate,Iodide,Total_I,NO3,Abs sal,Consv temp,pdens
16110,16,1,10,7/12/2018,16:51:10,15.00158,-116.99764,171.895,1.828,0.055,24.20072312,0.374920215,0.033219031,2.74103139,0.006053115,7.408834,206.0395068,217.4241926,423.4636994,24.16750409,34.856,11.966,26.359
16111,16,1,11,7/12/2018,16:51:10,15.00152,-116.9975,165.805,0.584,0.1144,24.33089493,0.012984567,0.223960566,2.707399103,0.005035313,7.415744,10.37257845,388.5417352,398.9143137,24.10693436,34.894,12.334,26.317
16112,16,1,12,7/12/2018,16:51:10,15.00156,-116.99728,158.315,4.758,0.0656,23.63890368,0.227295032,0,2.634529148,0.004651542,7.414706,235.040084,270.2506532,505.2907372,23.63890368,34.828,12.284,26.276
16113,16,1,13,7/12/2018,16:51:10,15.0016,-116.9971,150.408,5.644,0.061,22.97901256,0.559104392,0,2.729820628,0.00744195,7.417496,322.5542728,187.9899352,510.544208,22.97901256,34.815,12.556,26.213
16114,16,1,14,7/12/2018,16:51:10,15.0016,-116.99707,142.61,0.839,0.2902,21.67854522,0.317638111,0,2.763452915,0.005178664,7.421569,137.9032995,375.6895384,513.5928379,21.67854522,34.864,13.354,26.092
16115,16,1,15,7/12/2018,16:51:10,15.00164,-116.99701,129.3,2.301,0.1643,23.25678205,0.094314045,0,2.640134529,0.005080624,7.430589,313.0588561,194.1836833,507.2425394,23.25678205,34.811,13.898,25.939
16116,16,1,16,7/12/2018,16:51:10,15.00164,-116.997,120.795,3.667,0.2425,23.41942717,0.409225751,0.007501072,2.567264574,0.005911216,7.440964,261.7794916,230.8138972,492.5933888,23.4119261,34.769,14.478,25.784
16117,16,1,17,7/12/2018,16:51:10,15.00164,-116.99702,110.135,32.77,0.3767,19.91689665,0.693649728,0.026789541,2.225336323,0.007336816,7.528551,289.7177492,220.7974451,510.5151943,19.89010711,34.577,15.704,25.369
16118,16,1,18,7/12/2018,16:51:10,15.00162,-116.997,100.88,122.641,0.5303,9.447663575,0.133745745,0.245392199,1.272421525,0.008590848,7.71196,303.2847676,302.7194426,606.0042102,9.202271376,34.2,16.191,24.973
16119,16,1,19,7/12/2018,16:51:10,15.0017,-116.99686,90.438,176.422,0.7418,2.995532173,0.095786128,0.307543935,0.695067265,0.012231037,7.839765,274.4263317,222.8297687,497.2561004,2.687988238,34.186,18.3,24.461
16120,16,1,20,7/12/2018,16:51:10,15.00178,-116.99671,84.43,194.108,0.9014,2.189474857,0.227111803,0.024646378,0.448430493,0.032941821,7.908251,210.4084832,224.0394851,434.4479683,2.164828479,34.29,19.905,24.131
16121,16,1,21,7/12/2018,16:51:10,15.00185,-116.99654,72.992,209.979,0.3946,0.49,-999,0,0.269058296,0.037769769,7.982684,232.157981,221.6200523,453.7780333,0.49,34.464,22.031,23.687
16122,16,1,22,7/12/2018,16:51:10,15.0019,-116.99643,61.878,210.82,0.2144,0.48,-999,0,0.24103139,0.011023446,8.011351,225.5502782,256.3631085,481.9133867,0.48,34.523,23.205,23.399
16123,16,1,23,7/12/2018,16:51:10,15.00206,-116.99612,50.903,199.743,0.7676,0,-999,0,0.252242152,0.008115325,8.036934,207.8873444,227.4266912,435.3140356,0,34.354,25.284,22.656
16124,16,1,24,7/12/2018,16:51:10,15.00228,-116.99564,2.639,190.935,0.0344,0,-999,0,0.235426009,0.010538409,8.067742,191.7075435,236.5721475,428.279691,0,34.22,27.915,21.73
17101,17,1,1,7/13/2018,3:06:57,15.9965,-118.00015,1000.251,18.149,0.0525,45.82328256,0.839011211,0.00888137,3.411895497,0,7.344284,345.6634649,33.46050122,379.1239661,45.81440119,34.717,4.1759,27.413
17102,17,1,2,7/13/2018,3:06:57,15.99696,-118.0001,900.424,12.302,0.0497,46.09899697,1.191310661,0.00888137,3.428571429,0,7.337862,425.1429264,14.43793988,439.5808663,46.0901156,34.705,4.5403,27.364
17103,17,1,3,7/13/2018,3:06:57,15.99733,-117.9999,799.222,6.226,0.0487,43.25507299,0.822181451,0.006766758,3.417454141,0,7.328585,319.2663188,16.27968164,335.5460004,43.24830623,34.692,5.0193,27.3
17104,17,1,4,7/13/2018,3:06:57,15.99759,-117.99969,700.75,4.335,0.0509,40.94206049,0.572747977,0.006766758,3.406336854,0,7.331297,411.1120783,40.32098928,451.4330676,40.93529373,34.681,5.5259,27.231
17105,17,1,5,7/13/2018,3:06:57,15.99788,-117.99944,600.604,2.379,0.0492,39.78041514,0.613014135,0.00888137,3.289605336,0,7.334359,350.1166039,36.57172926,386.6883332,39.77153377,34.677,6.2474,27.138
17106,17,1,6,7/13/2018,3:06:57,15.9981,-117.99914,524.654,1.087,0.0599,36.44542718,0.540457124,0.00888137,3.289605336,0,7.339994,439.7086749,63.67164375,503.3803187,36.43654581,34.685,6.9275,27.053
17107,17,1,7,7/13/2018,3:06:57,15.99813,-117.99875,450.518,0.722,0.0596,33.3510396,0.905659785,0.00888137,3.172873819,0,7.349095,330.2916253,157.3702559,487.6618812,33.34215823,34.71,7.8109,26.947
17108,17,1,8,7/13/2018,3:06:57,15.99801,-117.99838,375.231,0.639,0.0503,29.46827296,0.360171995,0.017339818,3.056142301,0,7.356324,179.1336443,261.2642242,440.3978685,29.45093314,34.738,8.713,26.832
17109,17,1,9,7/13/2018,3:06:57,15.99777,-117.99852,324.546,0.663,0.0527,27.05990582,0.422301456,0.010995982,2.967204002,0,7.364522,15.7533769,427.1196474,442.8730243,27.04890984,34.773,9.4784,26.737
17110,17,1,10,7/13/2018,3:06:57,15.99757,-117.9986,275.825,0.638,0.064,22.88472628,0.175834024,0.757454007,2.911617565,0,7.371819,0,467.341972,467.341972,22.12727227,34.813,10.252,26.637
17111,17,1,11,7/13/2018,3:06:57,15.99738,-117.99859,225.854,0.604,0.0678,20.63213714,0.093134671,1.188834849,2.767092829,0,7.393098,16.37618047,434.3879497,450.7641302,19.44330229,34.884,11.142,26.533
17112,17,1,12,7/13/2018,3:06:57,15.99742,-117.99835,200.048,0.591,0.0533,21.11639006,0.101352145,1.110594206,2.733740967,0,7.4077995,0,673.1346172,673.1346172,20.00579585,34.913,11.658,26.461
17113,17,1,13,7/13/2018,3:06:57,15.99736,-117.99822,179.838,0.607,0.0371,20.867122,0.28792683,1.565235779,2.747637576,0,7.411938,23.33923665,390.0217062,413.3609429,19.30188622,34.932,11.975,26.415
17114,17,1,14,7/13/2018,3:06:57,15.99734,-117.99797,161.535,0.617,0.0385,20.81149042,0.160509177,1.916261366,2.689271818,0,7.418247,24.68396869,571.9055453,596.589514,18.89522905,34.942,12.274,26.366
17115,17,1,15,7/13/2018,3:06:57,15.99729,-117.99774,138.544,0.588,0.0835,20.80843281,0.101571817,2.131951787,2.67815453,0,7.421854,0,600.0193555,600.0193555,18.67648102,34.944,12.748,26.274
17116,17,1,16,7/13/2018,3:06:57,15.99726,-117.99762,129.771,0.58,0.1717,21.60545269,0.078642286,1.761894692,2.661478599,0,7.422162,20.28506777,564.8408013,585.1258691,19.843558,34.937,12.953,26.228
17117,17,1,17,7/13/2018,3:06:57,15.9972,-117.99751,120.379,0.573,0.237,23.11134841,0.490255793,1.076760414,2.667037243,0,7.425252,27.11346371,621.5523081,648.6657718,22.034588,34.923,13.155,26.177
17118,17,1,18,7/13/2018,3:06:57,15.99716,-117.99737,110.665,0.589,0.3354,20.5227779,0.278526353,0.104038909,2.5725403,0,7.428711,56.03735944,302.7194426,358.756802,20.41873899,34.897,13.634,26.06
17119,17,1,19,7/13/2018,3:06:57,15.99708,-117.99734,99.641,1.236,0.138,25.29781311,0.969905813,0.03002749,2.605892162,0,7.43655,142.5958346,410.3842059,552.9800405,25.26778562,34.86,14.128,25.928
17120,17,1,20,7/13/2018,3:06:57,15.99702,-117.99728,90.134,17.155,0.2123,21.99887634,0.107520632,0.053288222,2.447470817,0,7.472019,233.2876307,339.0593245,572.3469552,21.94558812,34.702,14.657,25.695
17121,17,1,21,7/13/2018,3:06:57,15.99692,-117.99722,81.065,57.61,0.3757,19.12757602,0.205069305,0.078663565,1.983324069,0.007862097,7.552768,310.7771133,167.1828123,477.9599256,19.04891246,34.45,14.263,25.587
17122,17,1,22,7/13/2018,3:06:57,15.99683,-117.99712,49.833,169.995,1.56,3.405679838,0.020073722,0.120955805,0.615897721,0.133657943,7.912946,276.0834007,219.5877286,495.6711293,3.284724033,34.275,22.174,23.507
17123,17,1,23,7/13/2018,3:06:57,15.9967,-117.997,28.617,199.057,3.6599,0.652769198,-999,0.042715162,0.376876042,0.046675416,7.975321,253.6643423,233.4752734,487.1396157,0.610054036,34.267,23.377,23.159
17124,17,1,24,7/13/2018,3:06:57,15.99666,-117.99668,3.179,204.477,0.8413,0,-999,0.006766758,0.382434686,0.009549391,7.9951005,211.0855249,252.6371818,463.7227067,-0.006766758,34.277,26.332,22.276
18101,18,1,1,7/13/2018,13:34:21,17.00172,-119.00022,915.422,15.034,0.0448,49.43448275,0.686938857,0,3.391717963,0.002389469,7.343561,468.535316,39.03834769,507.5736637,49.43448275,34.705,4.6318,27.354
18102,18,1,2,7/13/2018,13:34:21,17.0018,-119.00026,800.142,6.502,0.0695,46.06972544,0.233258427,0,3.470061556,0,7.331575,488.9868388,34.69709926,523.6839381,46.06972544,34.694,5.1872,27.282
18103,18,1,3,7/13/2018,13:34:21,17.00177,-119.00029,751.773,5.06,0.0706,45.54472628,0.118420014,0,3.447677672,1.76E-05,7.332419,490.8870443,35.71663487,526.6036792,45.54472628,34.689,5.4845,27.243
18104,18,1,4,7/13/2018,13:34:21,17.00188,-119.00024,701.229,3.226,0.0838,44.7824806,1.409679112,0,3.428091774,0.000557982,7.332991,484.0081507,29.66519766,513.6733484,44.7824806,34.686,5.7903,27.203
18105,18,1,5,7/13/2018,13:34:21,17.00192,-119.00022,674.787,3.895,0.0571,39.92183393,0.012623418,0,3.37493005,0.000364396,7.3354965,475.1355376,30.53344735,505.668985,39.92183393,34.681,5.9757,27.176
18106,18,1,6,7/13/2018,13:34:21,17.00193,-119.00018,650.523,3.514,0.0637,44.70780872,1.600653353,0,3.346950196,0.000185541,7.336066,490.4755824,35.97974084,526.4553232,44.70780872,34.681,6.1208,27.157
18107,18,1,7,7/13/2018,13:34:21,17.00196,-119.00018,633.163,2.971,0.0541,42.97194683,0.330309238,0,3.363738109,2.55E-05,7.335521,476.6392436,33.5788989,510.2181425,42.97194683,34.682,6.2188,27.145
18108,18,1,8,7/13/2018,13:34:21,17.00199,-119.0002,598.958,2.555,0.061,42.07012938,1.040517084,0,3.330162283,0.000780401,7.338814,471.4623058,35.91396435,507.3762702,42.07012938,34.684,6.505,27.109
18109,18,1,9,7/13/2018,13:34:21,17.00202,-119.00022,523.764,1.883,0.0322,37.23466071,1.55816852,0,3.212646894,0.000755328,7.34388,469.7416472,23.21910149,492.9607487,37.23466071,34.688,7.1463,27.026
18110,18,1,10,7/13/2018,13:34:21,17.00204,-119.00026,451.37,1.286,0.0574,35.80772718,1.242827659,0,3.156687185,0.002524864,7.348317,471.6081877,56.8566728,528.4648605,35.80772718,34.697,7.876,26.928
18111,18,1,11,7/13/2018,13:34:21,17.00202,-119.00035,400.915,1.012,0.0585,33.92084985,0.035333695,0,3.072747622,0.000819265,7.353029,494.5004272,53.0823575,547.5827847,33.92084985,34.715,8.4282,26.858
18112,18,1,12,7/13/2018,13:34:21,17.00216,-119.00028,390.294,0.999,0.0506,33.4352613,0.326773586,0,3.044767767,0,7.354775,467.1251241,54.77596051,521.9010846,33.4352613,34.721,8.6134,26.835
18113,18,1,13,7/13/2018,13:34:21,17.00219,-119.00029,380,0.896,0.067,28.5979455,0.762059565,0,3.039171796,0,7.356401,470.3719319,57.43733669,527.8092686,28.5979455,34.727,8.7655,26.815
18114,18,1,14,7/13/2018,13:34:21,17.00222,-119.00028,366.402,0.886,0.0506,32.97762114,0.832389706,0,3.005595971,0,7.357696,445.0726408,53.66302139,498.7356622,32.97762114,34.733,8.926,26.795
18115,18,1,15,7/13/2018,13:34:21,17.00228,-119.00026,351.213,0.825,0.058,28.70907041,0.792766381,0,2.977616116,0.000514417,7.368377,447.2365559,59.85676957,507.0933255,28.70907041,34.742,9.1497,26.766
18116,18,1,16,7/13/2018,13:34:21,17.00227,-119.00035,300.136,0.626,0.0454,26.2250133,0.38791277,0,2.949636262,0.000625992,7.366149,147.2004664,488.7738314,635.9742978,26.2250133,34.785,9.9498,26.667
18117,18,1,17,7/13/2018,13:34:21,17.00236,-119.0004,200.801,0.677,0.0429,24.3104593,0.389767259,0,2.790151091,0.000986001,7.400955,115.4487058,481.9994193,597.4481251,24.3104593,34.882,11.708,26.428
18118,18,1,18,7/13/2018,13:34:21,17.00242,-119.00044,160.58,6.554,0.0325,19.43769657,0.115127941,0,2.736989368,0.000604053,7.415826,367.8711815,302.7194426,670.5906241,19.43769657,34.826,12.353,26.261
18119,18,1,19,7/13/2018,13:34:21,17.00248,-119.00048,130.053,2.374,0.1862,20.66144413,0.69617452,0.128315721,2.675433688,0.004058504,7.42985,62.60578633,516.8392529,579.4450392,20.53312841,34.894,13.507,26.084
18120,18,1,20,7/13/2018,13:34:21,17.00254,-119.0005,103.652,15.043,0.1758,23.3799893,0.436504643,0,2.473978735,0.003493314,7.452219,261.7738807,301.0742282,562.8481089,23.3799893,34.721,14.592,25.724
18122,18,1,22,7/13/2018,13:34:21,17.00256,-119.00054,89.855,53.555,0.4609,18.45796963,0.036394113,0.106750054,1.998321209,0.005118679,7.561863,261.7570482,278.767057,540.5241052,18.35121958,34.493,15.986,25.242
18123,18,1,23,7/13/2018,13:34:21,17.0026,-119.00048,68.168,180.908,0.8477,2.189361843,-999,0.093810653,0.588136542,0.097362934,7.905871,283.9666351,254.4759508,538.4425859,2.09555119,34.222,20.572,23.904
18124,18,1,24,7/13/2018,13:34:21,17.00256,-119.00076,2.572,197.335,0.0717,0,-999,0,0.297146055,0.016387589,8.017197,260.0289085,297.3966902,557.4255987,0,34.221,26.33,22.235
18201,18,2,1,7/13/2018,16:06:21,16.99968,-119.00192,285.316,0.711,0.0651,26.24655344,0.480836555,0.919889503,2.68662563,0.002289177,7.372571,0,504.7359074,504.7359074,25.32666394,34.809,10.302,26.625
18202,18,2,2,7/13/2018,16:06:21,16.99972,-119.00194,271.032,0.662,0.0459,25.37537288,0.466411152,0.403527412,2.636261891,0.001267656,7.376427,0,412.6159311,412.6159311,24.97184547,34.817,10.479,26.6
18203,18,2,3,7/13/2018,16:06:21,16.99974,-119.00198,255.578,0.684,0.0459,25.09093174,0.534059339,0.246281343,2.664241746,0.004887798,7.381023,0,438.5976452,438.5976452,24.8446504,34.834,10.783,26.56
18205,18,2,5,7/13/2018,16:06:21,16.99975,-119.00207,239.071,0.675,0.0623,23.6129936,0.362282686,0.001912452,2.669837717,0.002272461,7.387905,173.9118197,244.0965599,418.0083796,23.61108115,34.849,11.065,26.52
18206,18,2,6,7/13/2018,16:06:21,16.99977,-119.00206,231.643,0.669,0.0459,23.70448158,0.723523974,0,2.664241746,0.001412453,7.391134,176.5320834,284.3188844,460.8509678,23.70448158,34.853,11.141,26.51
18207,18,2,7,7/13/2018,16:06:21,16.99984,-119.00196,220.926,0.66,0.0374,24.27368218,0.130642695,0,2.653049804,0.002852904,7.393694,209.6061327,236.9926988,446.5988315,24.27368218,34.861,11.308,26.486
18208,18,2,8,7/13/2018,16:06:21,16.99988,-119.00195,210.698,0.647,0.058,22.96518036,0.031192479,0,2.613878008,0.002649812,7.397519,110.2175298,370.979412,481.1969418,22.96518036,34.874,11.506,26.459
18209,18,2,9,7/13/2018,16:06:21,16.99993,-119.00194,190.387,0.662,0.0531,22.75082759,0.240242608,0,2.641857862,0.001487672,7.402944,43.92541966,415.5100967,459.4355164,22.75082759,34.886,11.823,26.409
18210,18,2,10,7/13/2018,16:06:21,16.99994,-119.00195,180.825,0.619,0.0635,22.78707315,0.187302242,0,2.630665921,0.001033431,7.4048405,87.79847145,347.168322,434.9667935,22.78707315,34.889,11.976,26.383
18211,18,2,11,7/13/2018,16:06:21,16.99993,-119.002,168.275,2.002,0.0316,23.74330148,0.59002003,0,2.541130386,0.001157961,7.409385,246.8640006,220.9761231,467.8401237,23.74330148,34.878,12.127,26.345
18212,18,2,12,7/13/2018,16:06:21,16.99999,-119.00196,151.066,6.089,0.0459,22.55084187,0.584603489,0,2.56351427,0.001786669,7.415189,378.0118451,107.0840995,485.0959446,22.55084187,34.839,12.393,26.264
18213,18,2,13,7/13/2018,16:06:21,17.00004,-119.00188,145.072,5.353,0.041,23.62293551,0.146803922,0.035911602,2.574706212,0.002941078,7.417721,257.403034,170.6242189,428.0272529,23.58702391,34.857,12.679,26.222
18214,18,2,14,7/13/2018,16:06:21,17.00002,-119.00196,140.821,1.806,0.1177,21.60131403,0.374425387,0.031661708,2.574706212,0.001330338,7.418969,123.66298,394.2707829,517.9337629,21.56965232,34.882,12.985,26.18
18215,18,2,15,7/13/2018,16:06:21,17.00005,-119.00193,134.022,2.877,0.1243,22.53339801,0.65911677,0.031661708,2.569110241,0.002463226,7.424612,95.66861391,438.1592955,533.8279094,22.5017363,34.891,13.279,26.127
18216,18,2,16,7/13/2018,16:06:21,17.00012,-119.00182,125.22,6.229,0.1462,23.47934994,0.203450547,0.059286018,2.490766648,0.003577518,7.431585,151.2758087,404.3356237,555.6114324,23.42006392,34.855,13.446,26.066
18217,18,2,17,7/13/2018,16:06:21,17.00016,-119.00178,118.919,27.88,0.0741,23.64789999,0.209866623,0.002974926,2.362059317,0.001903155,7.446163,383.7984945,125.0846802,508.8831747,23.64492506,34.635,13.043,25.979
18218,18,2,18,7/13/2018,16:06:21,17.00018,-119.00179,115.474,36.415,0.1136,22.50440649,0.357512339,0,2.322887521,0.000763268,7.454187,412.8963264,302.7194426,715.615769,22.50440649,34.58,13.053,25.935
18219,18,2,19,7/13/2018,16:06:21,17.00022,-119.00176,109.762,41.27,0.1583,23.81075775,0.594358226,0.008287293,2.233351987,0.002127246,7.463115,414.1550255,30.00096777,444.1559933,23.80247046,34.528,13.08,25.89
18220,18,2,20,7/13/2018,16:06:21,17.00023,-119.00179,99.884,9.102,0.1884,25.10428329,0.247088409,0.014662133,2.339675434,0.003441914,7.452439,257.7546468,220.4587245,478.2133713,25.08962116,34.755,14.831,25.698
18221,18,2,21,7/13/2018,16:06:21,17.00024,-119.00183,95.125,22.606,0.2866,24.22989348,0.139016392,0.04441139,2.210968103,0.005552445,7.4765455,243.559214,256.7986064,500.3578204,24.18548209,34.66,15.075,25.573
18222,18,2,22,7/13/2018,16:06:21,17.00029,-119.00177,85.54,51.27,0.4987,21.16393399,0.180738677,0.101784955,1.88080582,0.005695361,7.546623,271.865917,232.5558889,504.4218059,21.06214904,34.496,16.024,25.236
18223,18,2,23,7/13/2018,16:06:21,17.0003,-119.00183,49.047,196.631,0.843,0.641090208,-999,0.008287293,0.313933968,0.047245926,7.964197,227.8694267,240.6851834,468.5546101,0.632802915,34.208,22.704,23.308
18224,18,2,24,7/13/2018,16:06:21,17.00033,-119.00178,30.657,204.315,0.1098,0.49390226,-999,0,0.241186346,0.001627037,8.001469,216.5953728,245.5724378,462.1678106,0.49390226,34.212,24.091,22.909
19101,19,1,1,7/13/2018,23:11:09,18,-119.00066,1000.001,11.795,0.0558,49.17658848,0.550576683,0,3.404588696,0,7.33678,492.3103281,12.76063935,505.0709675,49.17658848,34.71,4.3951,27.384
19102,19,1,2,7/13/2018,23:11:09,18,-119.0007,900.832,5.664,0.0599,50.28421071,0.349607081,0,3.398992725,0,7.329084,419.4778453,8.485167401,427.9630127,50.28421071,34.7,4.8551,27.325
19103,19,1,3,7/13/2018,23:11:09,18,-119.00072,801.463,3.939,0.0618,48.08215764,0.398398806,0.019021158,3.390598769,0,7.329767,415.8588515,155.2325199,571.0913714,48.06313648,34.689,5.3304,27.261
19104,19,1,4,7/13/2018,23:11:09,18.00001,-119.00059,700.005,2.497,0.0785,42.75050431,0.070521958,0,3.337437045,0,7.3367045,466.5415964,5.74952312,472.2911195,42.75050431,34.68,5.927,27.181
19105,19,1,5,7/13/2018,23:11:09,18,-119.0005,600.879,2.578,0.0366,44.02908092,0.321251814,0,3.24230554,0,7.34503,467.2392112,8.485167401,475.7243786,44.02908092,34.669,6.6159,27.083
19106,19,1,6,7/13/2018,23:11:09,18,-119.00052,525.159,1.91,0.0736,35.12679434,0.193124613,0,3.151650811,0,7.337166,473.573853,7.500241943,481.0740949,35.12679434,34.677,7.3317,26.991
19107,19,1,7,7/13/2018,23:11:09,17.99996,-119.00054,449.808,2.307,0.0525,39.549356,0.102628507,0,3.068830442,0,7.350655,487.8328754,10.45195006,498.2848255,39.549356,34.681,8.0007,26.897
19108,19,1,8,7/13/2018,23:11:09,17.99992,-119.00058,374.542,2.315,0.0527,33.7635011,0.036830986,0,2.973698937,0,7.357485,465.1613291,12.77460563,477.9359347,33.7635011,34.716,8.9721,26.774
19109,19,1,9,7/13/2018,23:11:09,17.99986,-119.00054,325.342,2.094,0.07,23.77989335,0.032876207,0,2.850587577,0,7.367105,431.5972662,10.30678409,441.9040503,23.77989335,34.749,9.6924,26.682
19110,19,1,10,7/13/2018,23:11:09,17.99982,-119.0005,275.055,2.686,0.0478,27.1767009,0.056128035,0,2.783435926,0,7.381095,408.8546491,31.54940482,440.4040539,27.1767009,34.798,10.647,26.556
19111,19,1,11,7/13/2018,23:11:09,17.99975,-119.00046,225.644,1.563,0.0368,24.77934233,0.085992884,0,2.738668159,0,7.399921,279.1506615,213.3939805,492.544642,24.77934233,34.86,11.528,26.444
19112,19,1,12,7/13/2018,23:11:09,17.99973,-119.00057,210.396,0.699,0.0632,23.14268025,0.00318308,0.07031417,2.677112479,0,7.405544,40.46165924,469.321591,509.7832502,23.07236608,34.896,11.954,26.392
19113,19,1,13,7/13/2018,23:11:09,17.9997,-119.00048,199.845,0.58,0.0541,22.26203923,0.543376658,1.301346442,2.671516508,0,7.415636,49.83363735,532.9526759,582.7863133,20.96069279,34.921,12.298,26.345
19114,19,1,14,7/13/2018,23:11:09,17.99967,-119.00053,170.103,2.818,0.0859,23.85977477,0.389740313,0.030775807,2.643536654,0,7.424172,182.5712208,308.3930803,490.9643011,23.82899896,34.899,12.882,26.213
19115,19,1,15,7/13/2018,23:11:09,17.99964,-119.00054,159.866,0.693,0.1934,21.82997537,0.415880367,0.861081428,2.598768886,0,7.429872,49.70832852,426.9880945,476.696423,20.96889394,34.923,13.422,26.123
19116,19,1,16,7/13/2018,23:11:09,17.99962,-119.00058,149.349,2.381,0.1684,24.65521852,0.017167127,0.044667664,2.587576945,0,7.4394065,59.19252349,328.9153457,388.1078692,24.61055086,34.861,14.045,25.946
19117,19,1,17,7/13/2018,23:11:09,17.9996,-119.00068,125.798,33.19,0.2685,21.78326907,0.374750317,0.029707202,2.18466704,0,7.506423,79.79553903,183.5821877,263.3777267,21.75356187,34.618,15.199,25.513
19118,19,1,18,7/13/2018,23:11:09,17.99956,-119.00066,110.353,78.081,0.4609,15.82201731,0.058831625,0.061765334,1.709009513,0,7.603658,279.1861969,205.7488654,484.9350623,15.76025198,34.395,15.673,25.238
19119,19,1,19,7/13/2018,23:11:09,17.99957,-119.00076,99.344,118.538,0.6215,10.14663188,0.070176171,0.089549049,1.25573587,0.009009923,7.694677,312.7801843,122.2456094,435.0257937,10.05708283,34.226,16.108,25.011
19120,19,1,20,7/13/2018,23:11:09,17.99955,-119.00078,90.737,157.98,0.8951,4.292270051,0.15148199,0.128018807,0.729714605,0.014215912,7.812985,296.8584821,132.1778596,429.0363417,4.164251244,34.142,16.758,24.798
19121,19,1,21,7/13/2018,23:11:09,17.99953,-119.00073,80.813,198.824,1.2204,2.778239514,-999,0.063902543,0.421936206,0.013409675,7.891521,324.7331502,132.7698481,457.5029983,2.714336971,34.155,18.916,24.284
19122,19,1,22,7/13/2018,23:11:09,17.99948,-119.00075,49.845,211.656,0.095,0.165389495,-999,0,0.170117515,0,8.006897,267.4782378,174.5708084,442.0490462,0.165389495,34.488,23.17,23.383
19123,19,1,23,7/13/2018,23:11:09,17.99944,-119.00076,28.982,207.283,0.0388,0.434837853,-999,0,0.203693341,0,8.01935,246.1046665,158.2911268,404.3957933,0.434837853,34.516,24.221,23.096
19124,19,1,24,7/13/2018,23:11:09,17.9994,-119.00086,3.784,199.353,0.0106,0,-999,0,0.186905428,0,8.021748,257.236579,155.2325199,412.4690989,0,34.5,26.7,22.325
